,ds,y
188,1994-03-10,27.310283660888672
189,1994-03-11,27.456809997558594
190,1994-03-14,27.493465423583984
191,1994-03-15,27.475126266479492
192,1994-03-16,27.694923400878906
193,1994-03-17,27.694923400878906
194,1994-03-18,27.688892364501953
195,1994-03-21,27.615205764770508
196,1994-03-22,27.688892364501953
197,1994-03-23,27.67046546936035
198,1994-03-24,27.338882446289062
199,1994-03-25,27.080944061279297
200,1994-03-28,27.11780548095703
201,1994-03-29,26.58355140686035
202,1994-03-30,26.2150936126709
203,1994-03-31,26.288799285888672
204,1994-04-04,25.88349723815918
205,1994-04-05,26.417749404907227
206,1994-04-06,26.417749404907227
207,1994-04-07,26.546709060668945
208,1994-04-08,26.34405517578125
209,1994-04-11,26.4545955657959
210,1994-04-12,26.417749404907227
211,1994-04-13,26.279592514038086
212,1994-04-14,26.288799285888672
213,1994-04-15,26.288799285888672
214,1994-04-18,26.11377716064453
215,1994-04-19,26.150630950927734
216,1994-04-20,26.12299156188965
217,1994-04-21,26.4730167388916
218,1994-04-22,26.445398330688477
219,1994-04-25,26.721715927124023
220,1994-04-26,26.694089889526367
221,1994-04-28,26.500642776489258
222,1994-04-29,26.58355140686035
223,1994-05-02,26.749361038208008
224,1994-05-03,26.721715927124023
225,1994-05-04,26.6756649017334
226,1994-05-05,26.638822555541992
227,1994-05-06,26.380891799926758
228,1994-05-09,26.150630950927734
229,1994-05-10,26.35327911376953
230,1994-05-11,26.11377716064453
231,1994-05-12,26.24273109436035
232,1994-05-13,26.24273109436035
233,1994-05-16,26.251934051513672
234,1994-05-17,26.638822555541992
235,1994-05-18,26.83226203918457
236,1994-05-19,26.961206436157227
237,1994-05-20,26.859886169433594
238,1994-05-23,26.813838958740234
239,1994-05-24,26.92436408996582
240,1994-05-25,26.99805450439453
241,1994-05-26,27.016483306884766
242,1994-05-27,27.04410171508789
243,1994-05-31,27.007266998291016
244,1994-06-01,27.127002716064453
245,1994-06-02,27.099374771118164
246,1994-06-03,27.25597381591797
247,1994-06-06,27.24675941467285
248,1994-06-07,27.209917068481445
249,1994-06-08,26.988840103149414
250,1994-06-09,27.13621711730957
251,1994-06-10,27.182279586791992
252,1994-06-13,27.2191219329834
253,1994-06-14,27.430971145629883
254,1994-06-15,27.320459365844727
255,1994-06-16,27.375728607177734
256,1994-06-17,27.222900390625
257,1994-06-20,26.991111755371094
258,1994-06-21,26.75931739807129
259,1994-06-22,26.86128807067871
260,1994-06-23,26.70365333557129
261,1994-06-24,26.147348403930664
262,1994-06-27,26.601682662963867
263,1994-06-28,26.471858978271484
264,1994-06-29,26.555313110351562
265,1994-06-30,26.388404846191406
266,1994-07-01,26.444053649902344
267,1994-07-05,26.583139419555664
268,1994-07-06,26.546049118041992
269,1994-07-07,26.657312393188477
270,1994-07-08,26.648040771484375
271,1994-07-11,26.555313110351562
272,1994-07-12,26.592416763305664
273,1994-07-13,26.63877296447754
274,1994-07-14,26.926193237304688
275,1994-07-15,26.935482025146484
276,1994-07-18,26.981830596923828
277,1994-07-19,26.926193237304688
278,1994-07-20,26.8056583404541
279,1994-07-21,26.86128807067871
280,1994-07-22,26.90765953063965
281,1994-07-25,26.944747924804688
282,1994-07-26,26.916933059692383
283,1994-07-27,26.916933059692383
284,1994-07-28,26.972572326660156
285,1994-07-29,27.24146270751953
286,1994-08-01,27.371265411376953
287,1994-08-02,27.408355712890625
288,1994-08-03,27.417625427246094
289,1994-08-04,27.260005950927734
290,1994-08-05,27.167266845703125
291,1994-08-08,27.23219108581543
292,1994-08-09,27.278535842895508
293,1994-08-10,27.380525588989258
294,1994-08-11,27.278535842895508
295,1994-08-12,27.491798400878906
296,1994-08-15,27.482540130615234
297,1994-08-16,27.677248001098633
298,1994-08-17,27.658706665039062
299,1994-08-18,27.565977096557617
300,1994-08-19,27.54743194580078
301,1994-08-22,27.519630432128906
302,1994-08-23,27.677248001098633
303,1994-08-24,27.973957061767578
304,1994-08-25,27.899765014648438
305,1994-08-26,28.298465728759766
306,1994-08-29,28.279932022094727
307,1994-08-30,28.354093551635742
308,1994-08-31,28.279932022094727
309,1994-09-01,28.18719482421875
310,1994-09-02,28.066665649414062
311,1994-09-06,28.075960159301758
312,1994-09-07,28.04813003540039
313,1994-09-08,28.18719482421875
314,1994-09-09,27.89049530029297
315,1994-09-12,27.807039260864258
316,1994-09-13,27.89049530029297
317,1994-09-14,27.91831398010254
318,1994-09-15,28.27065086364746
319,1994-09-16,28.0694580078125
320,1994-09-19,28.09744644165039
321,1994-09-20,27.56572914123535
322,1994-09-21,27.56572914123535
323,1994-09-22,27.500415802001953
324,1994-09-23,27.407142639160156
325,1994-09-26,27.547073364257812
326,1994-09-27,27.52840232849121
327,1994-09-28,27.742956161499023
328,1994-09-29,27.603038787841797
329,1994-09-30,27.56572914123535
330,1994-10-03,27.500415802001953
331,1994-10-04,27.089956283569336
332,1994-10-05,27.09930419921875
333,1994-10-06,27.015356063842773
334,1994-10-07,27.13661003112793
335,1994-10-10,27.425800323486328
336,1994-10-11,27.836259841918945
337,1994-10-12,27.87356185913086
338,1994-10-13,27.96683692932129
339,1994-10-14,28.08811378479004
340,1994-10-17,28.032146453857422
341,1994-10-18,27.96683692932129
342,1994-10-19,28.09744644165039
343,1994-10-20,27.910886764526367
344,1994-10-21,27.79893684387207
345,1994-10-24,27.56572914123535
346,1994-10-25,27.593700408935547
347,1994-10-26,27.696319580078125
348,1994-10-27,27.864238739013672
349,1994-10-28,28.45193099975586
350,1994-10-31,28.349328994750977
351,1994-11-01,28.032146453857422
352,1994-11-02,27.87356185913086
353,1994-11-03,28.02281379699707
354,1994-11-04,27.659000396728516
355,1994-11-07,27.742956161499023
356,1994-11-08,27.957509994506836
357,1994-11-09,28.00417709350586
358,1994-11-10,27.80826187133789
359,1994-11-11,27.70563507080078
360,1994-11-14,27.96683692932129
361,1994-11-15,27.87356185913086
362,1994-11-16,27.96683692932129
363,1994-11-17,27.780269622802734
364,1994-11-18,27.742956161499023
365,1994-11-21,27.46311378479004
366,1994-11-22,26.866077423095703
367,1994-11-23,27.015356063842773
368,1994-11-25,27.14592933654785
369,1994-11-28,27.267215728759766
370,1994-11-29,27.25786781311035
371,1994-11-30,27.22056770324707
372,1994-12-01,26.95003890991211
373,1994-12-02,27.20191764831543
374,1994-12-05,27.229890823364258
375,1994-12-06,27.24856185913086
376,1994-12-07,27.052656173706055
377,1994-12-08,26.791454315185547
378,1994-12-09,26.894071578979492
379,1994-12-12,27.07132339477539
380,1994-12-13,27.17393684387207
381,1994-12-14,27.3138484954834
382,1994-12-15,27.397809982299805
383,1994-12-16,27.531635284423828
384,1994-12-19,27.569238662719727
385,1994-12-20,27.484619140625
386,1994-12-21,27.77610969543457
387,1994-12-22,27.691476821899414
388,1994-12-23,27.719690322875977
389,1994-12-27,27.87013053894043
390,1994-12-28,27.72909164428711
391,1994-12-29,27.747901916503906
392,1994-12-30,27.41880226135254
393,1995-01-03,27.550434112548828
394,1995-01-04,27.68207359313965
395,1995-01-05,27.68207359313965
396,1995-01-06,27.710285186767578
397,1995-01-09,27.73849105834961
398,1995-01-10,27.766687393188477
399,1995-01-11,27.78550910949707
400,1995-01-12,27.794910430908203
401,1995-01-13,28.124013900756836
402,1995-01-16,28.293270111083984
403,1995-01-17,28.302677154541016
404,1995-01-18,28.274457931518555
405,1995-01-19,28.11459732055664
406,1995-01-20,28.01117515563965
407,1995-01-23,28.09581184387207
408,1995-01-24,28.1334285736084
409,1995-01-25,28.208662033081055
410,1995-01-26,28.23685646057129
411,1995-01-27,28.349679946899414
412,1995-01-30,28.22744369506836
413,1995-01-31,28.340282440185547
414,1995-02-01,28.33088493347168
415,1995-02-02,28.5001277923584
416,1995-02-03,28.904462814331055
417,1995-02-06,29.02668571472168
418,1995-02-07,29.064300537109375
419,1995-02-08,29.064300537109375
420,1995-02-09,29.064300537109375
421,1995-02-10,29.101911544799805
422,1995-02-13,29.111297607421875
423,1995-02-14,29.14893341064453
424,1995-02-15,29.308778762817383
425,1995-02-16,29.27115249633789
426,1995-02-17,29.1583309173584
427,1995-02-21,29.14893341064453
428,1995-02-22,29.36517906188965
429,1995-02-23,29.41220474243164
430,1995-02-24,29.487442016601562
431,1995-02-27,29.252368927001953
432,1995-02-28,29.496826171875
433,1995-03-01,29.308778762817383
434,1995-03-02,29.346397399902344
435,1995-03-03,29.355802536010742
436,1995-03-06,29.374589920043945
437,1995-03-07,29.14893341064453
438,1995-03-08,29.224145889282227
439,1995-03-09,29.214754104614258
440,1995-03-10,29.647281646728516
441,1995-03-13,29.61906623840332
442,1995-03-14,29.8353271484375
443,1995-03-15,29.77891731262207
444,1995-03-16,29.957576751708984
445,1995-03-17,29.987367630004883
446,1995-03-20,29.987367630004883
447,1995-03-21,29.91175079345703
448,1995-03-22,29.94010353088379
449,1995-03-23,29.95900535583496
450,1995-03-24,30.384437561035156
451,1995-03-27,30.507333755493164
452,1995-03-28,30.507333755493164
453,1995-03-29,30.497888565063477
454,1995-03-30,30.4411563873291
455,1995-03-31,30.318254470825195
456,1995-04-03,30.39389991760254
457,1995-04-04,30.59241485595703
458,1995-04-05,30.59241485595703
459,1995-04-06,30.70585823059082
460,1995-04-07,30.677520751953125
461,1995-04-10,30.734228134155273
462,1995-04-11,30.630231857299805
463,1995-04-12,30.734228134155273
464,1995-04-13,30.904403686523438
465,1995-04-17,30.724769592285156
466,1995-04-18,30.62078285217285
467,1995-04-19,30.59241485595703
468,1995-04-20,30.639677047729492
469,1995-04-21,30.790935516357422
470,1995-04-24,31.150192260742188
471,1995-04-25,31.065093994140625
472,1995-04-26,31.093469619750977
473,1995-04-27,31.169099807739258
474,1995-04-28,31.216367721557617
475,1995-05-01,31.13128662109375
476,1995-05-02,31.197463989257812
477,1995-05-03,31.63233184814453
478,1995-05-04,31.613418579101562
479,1995-05-05,31.575603485107422
480,1995-05-08,31.802515029907227
481,1995-05-09,31.77413558959961
482,1995-05-10,31.811952590942383
483,1995-05-11,31.89703941345215
484,1995-05-12,31.91594696044922
485,1995-05-15,32.06721115112305
486,1995-05-16,32.086116790771484
487,1995-05-17,31.96321678161621
488,1995-05-18,31.49997901916504
489,1995-05-19,31.51888656616211
490,1995-05-22,31.868671417236328
491,1995-05-23,32.1617431640625
492,1995-05-24,32.14284896850586
493,1995-05-25,32.171199798583984
494,1995-05-26,31.802515029907227
495,1995-05-30,31.793045043945312
496,1995-05-31,32.45481872558594
497,1995-06-01,32.3697395324707
498,1995-06-02,32.398075103759766
499,1995-06-05,32.59661865234375
500,1995-06-06,32.539894104003906
501,1995-06-07,32.3697395324707
502,1995-06-08,32.29409408569336
503,1995-06-09,32.10503387451172
504,1995-06-12,32.28464126586914
505,1995-06-13,32.63442611694336
506,1995-06-14,32.606075286865234
507,1995-06-15,32.74787139892578
508,1995-06-16,32.8450927734375
509,1995-06-19,33.215972900390625
510,1995-06-20,33.1303825378418
511,1995-06-21,33.11138153076172
512,1995-06-22,33.54877853393555
513,1995-06-23,33.482215881347656
514,1995-06-26,33.082820892333984
515,1995-06-27,33.0162467956543
516,1995-06-28,33.187435150146484
517,1995-06-29,33.1303825378418
518,1995-06-30,33.11138153076172
519,1995-07-03,33.23497009277344
520,1995-07-05,33.358585357666016
521,1995-07-06,33.786537170410156
522,1995-07-07,33.93867492675781
523,1995-07-10,33.957679748535156
524,1995-07-11,33.79602813720703
525,1995-07-12,34.214447021484375
526,1995-07-13,34.138370513916016
527,1995-07-14,34.10983657836914
528,1995-07-17,34.30002212524414
529,1995-07-18,34.00523376464844
530,1995-07-19,33.6343879699707
531,1995-07-20,33.75798797607422
532,1995-07-21,33.71994400024414
533,1995-07-24,33.96720886230469
534,1995-07-25,34.223934173583984
535,1995-07-26,34.195411682128906
536,1995-07-27,34.48069381713867
537,1995-07-28,34.26197052001953
538,1995-07-31,34.176387786865234
539,1995-08-01,34.11933898925781
540,1995-08-02,34.043277740478516
541,1995-08-03,34.03376007080078
542,1995-08-04,34.07182312011719
543,1995-08-07,34.14787292480469
544,1995-08-08,34.14787292480469
545,1995-08-09,34.138370513916016
546,1995-08-10,34.06229782104492
547,1995-08-11,33.872100830078125
548,1995-08-14,34.176387786865234
549,1995-08-15,34.10983657836914
550,1995-08-16,34.2049446105957
551,1995-08-17,34.14787292480469
552,1995-08-18,34.18590545654297
553,1995-08-21,34.0908088684082
554,1995-08-22,34.15738296508789
555,1995-08-23,34.03376007080078
556,1995-08-24,34.07182312011719
557,1995-08-25,34.26197052001953
558,1995-08-28,34.138370513916016
559,1995-08-29,34.223934173583984
560,1995-08-30,34.30002212524414
561,1995-08-31,34.328556060791016
562,1995-09-01,34.48069381713867
563,1995-09-05,34.804012298583984
564,1995-09-06,34.870582580566406
565,1995-09-07,34.889591217041016
566,1995-09-08,35.022727966308594
567,1995-09-11,35.117828369140625
568,1995-09-12,35.27949523925781
569,1995-09-13,35.44113540649414
570,1995-09-14,35.76444625854492
571,1995-09-15,35.754600524902344
572,1995-09-18,35.62075424194336
573,1995-09-19,35.792823791503906
574,1995-09-20,35.96491622924805
575,1995-09-21,35.66856384277344
576,1995-09-22,35.67810821533203
577,1995-09-25,35.62075424194336
578,1995-09-26,35.61119842529297
579,1995-09-27,35.5825080871582
580,1995-09-28,35.850189208984375
581,1995-09-29,35.783287048339844
582,1995-10-02,35.60163879394531
583,1995-10-03,35.63987350463867
584,1995-10-04,35.60163879394531
585,1995-10-05,35.70677947998047
586,1995-10-06,35.7354621887207
587,1995-10-09,35.43907928466797
588,1995-10-10,35.41999816894531
589,1995-10-11,35.53470230102539
590,1995-10-12,35.754600524902344
591,1995-10-13,35.86931228637695
592,1995-10-16,35.69723892211914
593,1995-10-17,35.93623352050781
594,1995-10-18,36.041385650634766
595,1995-10-19,36.213462829589844
596,1995-10-20,35.99360275268555
597,1995-10-23,35.9171028137207
598,1995-10-24,35.95536422729492
599,1995-10-25,35.658992767333984
600,1995-10-26,35.333946228027344
601,1995-10-27,35.60163879394531
602,1995-10-30,35.8310661315918
603,1995-10-31,35.67810821533203
604,1995-11-01,35.96491622924805
605,1995-11-02,36.19434356689453
606,1995-11-03,36.24214172363281
607,1995-11-06,36.11787414550781
608,1995-11-07,35.98404312133789
609,1995-11-08,36.30906677246094
610,1995-11-09,36.442935943603516
611,1995-11-10,36.423805236816406
612,1995-11-13,36.38553237915039
613,1995-11-14,36.14654541015625
614,1995-11-15,36.50983428955078
615,1995-11-16,36.710601806640625
616,1995-11-17,36.82532501220703
617,1995-11-20,36.63410949707031
618,1995-11-21,36.93047332763672
619,1995-11-22,36.81575012207031
620,1995-11-24,36.91136169433594
621,1995-11-27,36.9208984375
622,1995-11-28,37.312870025634766
623,1995-11-29,37.351112365722656
624,1995-11-30,37.265079498291016
625,1995-12-01,37.312870025634766
626,1995-12-04,37.77176284790039
627,1995-12-05,38.02030944824219
628,1995-12-06,38.106361389160156
629,1995-12-07,37.90561294555664
630,1995-12-08,38.02989959716797
631,1995-12-11,38.19240188598633
632,1995-12-12,38.077667236328125
633,1995-12-13,38.31666946411133
634,1995-12-14,38.0394401550293
635,1995-12-15,38.05336380004883
636,1995-12-18,37.32228469848633
637,1995-12-19,37.716705322265625
638,1995-12-20,37.351158142089844
639,1995-12-21,37.54355239868164
640,1995-12-22,37.6782112121582
641,1995-12-26,37.8609733581543
642,1995-12-27,37.841758728027344
643,1995-12-28,37.803260803222656
644,1995-12-29,37.85140609741211
645,1996-01-02,38.25536346435547
646,1996-01-03,38.3611946105957
647,1996-01-04,37.99565124511719
648,1996-01-05,37.91868591308594
649,1996-01-08,38.06298828125
650,1996-01-09,37.408878326416016
651,1996-01-10,36.918296813964844
652,1996-01-11,37.13954544067383
653,1996-01-12,37.08183670043945
654,1996-01-15,37.004878997802734
655,1996-01-16,37.45697784423828
656,1996-01-17,37.341552734375
657,1996-01-18,37.46660232543945
658,1996-01-19,37.716705322265625
659,1996-01-22,37.72631072998047
660,1996-01-23,37.81288146972656
661,1996-01-24,38.12070846557617
662,1996-01-25,37.986026763916016
663,1996-01-26,38.31307601928711
664,1996-01-29,38.46700668334961
665,1996-01-30,38.794044494628906
666,1996-01-31,39.19804763793945
667,1996-02-01,39.34233474731445
668,1996-02-02,39.17879867553711
669,1996-02-05,39.49623107910156
670,1996-02-06,39.87139129638672
671,1996-02-07,40.10224914550781
672,1996-02-08,40.53511047363281
673,1996-02-09,40.525482177734375
674,1996-02-12,40.833309173583984
675,1996-02-13,40.74674987792969
676,1996-02-14,40.39081954956055
677,1996-02-15,40.140724182128906
678,1996-02-16,39.977203369140625
679,1996-02-20,39.58280563354492
680,1996-02-21,40.07338333129883
681,1996-02-22,40.70823669433594
682,1996-02-23,40.592838287353516
683,1996-02-26,40.015689849853516
684,1996-02-27,39.8906364440918
685,1996-02-28,39.70786666870117
686,1996-02-29,39.32310485839844
687,1996-03-01,39.948333740234375
688,1996-03-04,40.17919158935547
689,1996-03-05,40.55434799194336
690,1996-03-06,40.19845962524414
691,1996-03-07,40.40044403076172
692,1996-03-08,39.09223175048828
693,1996-03-11,39.544342041015625
694,1996-03-12,39.23652267456055
695,1996-03-13,39.505882263183594
696,1996-03-14,39.67900085449219
697,1996-03-15,39.652339935302734
698,1996-03-18,40.41563415527344
699,1996-03-19,40.32868194580078
700,1996-03-20,40.280357360839844
701,1996-03-21,40.183738708496094
702,1996-03-22,40.29002380371094
703,1996-03-25,40.21272659301758
704,1996-03-26,40.40597915649414
705,1996-03-27,40.038822174072266
706,1996-03-28,40.19340133666992
707,1996-03-29,40.00016784667969
708,1996-04-01,40.46393966674805
709,1996-04-02,40.54122543334961
710,1996-04-03,40.54122543334961
711,1996-04-04,40.512245178222656
712,1996-04-08,39.816593170166016
713,1996-04-09,39.66199493408203
714,1996-04-10,38.95668029785156
715,1996-04-11,38.90837860107422
716,1996-04-12,39.4011344909668
717,1996-04-15,39.72963333129883
718,1996-04-16,39.845584869384766
719,1996-04-17,39.74897003173828
720,1996-04-18,39.80693054199219
721,1996-04-19,39.90354537963867
722,1996-04-22,40.21272659301758
723,1996-04-23,40.338340759277344
724,1996-04-24,40.19340133666992
725,1996-04-25,40.37698745727539
726,1996-04-26,40.46393966674805
727,1996-04-29,40.46393966674805
728,1996-04-30,40.434940338134766
729,1996-05-01,40.52189636230469
730,1996-05-02,39.826255798339844
731,1996-05-03,39.76828384399414
732,1996-05-06,39.72963333129883
733,1996-05-07,39.56540298461914
734,1996-05-08,40.05815124511719
735,1996-05-09,40.0291633605957
736,1996-05-10,40.42530059814453
737,1996-05-13,41.03398513793945
738,1996-05-14,41.28519058227539
739,1996-05-15,41.23689270019531
740,1996-05-16,41.323829650878906
741,1996-05-17,41.54606246948242
742,1996-05-20,41.82624816894531
743,1996-05-21,41.76828384399414
744,1996-05-22,42.1644287109375
745,1996-05-23,41.99052047729492
746,1996-05-24,42.15476989746094
747,1996-05-28,41.72963333129883
748,1996-05-29,41.44944763183594
749,1996-05-30,41.66201400756836
750,1996-05-31,41.35282516479492
751,1996-06-03,41.46875762939453
752,1996-06-04,41.75862121582031
753,1996-06-05,42.125789642333984
754,1996-06-06,41.81658172607422
755,1996-06-07,41.81658172607422
756,1996-06-10,41.68132400512695
757,1996-06-11,41.642677307128906
758,1996-06-12,41.56541061401367
759,1996-06-13,41.56541061401367
760,1996-06-14,41.39148712158203
761,1996-06-17,41.36248779296875
762,1996-06-18,41.02432632446289
763,1996-06-19,41.207889556884766
764,1996-06-20,41.17891311645508
765,1996-06-21,41.53309631347656
766,1996-06-24,41.610801696777344
767,1996-06-25,41.56222152709961
768,1996-06-26,41.28054428100586
769,1996-06-27,41.57194137573242
770,1996-06-28,41.7176513671875
771,1996-07-01,42.07701873779297
772,1996-07-02,41.921607971191406
773,1996-07-03,41.83420181274414
774,1996-07-05,40.7657470703125
775,1996-07-08,40.60063552856445
776,1996-07-09,40.7657470703125
777,1996-07-10,40.93087387084961
778,1996-07-11,40.105262756347656
779,1996-07-12,40.13441848754883
780,1996-07-15,38.949424743652344
781,1996-07-16,39.046546936035156
782,1996-07-17,39.51277542114258
783,1996-07-18,40.056697845458984
784,1996-07-19,39.765323638916016
785,1996-07-22,39.47392272949219
786,1996-07-23,38.96885299682617
787,1996-07-24,39.046546936035156
788,1996-07-25,39.396217346191406
789,1996-07-26,39.60991287231445
790,1996-07-29,39.172821044921875
791,1996-07-30,39.5516242980957
792,1996-07-31,39.84300231933594
793,1996-08-01,40.503509521484375
794,1996-08-02,41.37767028808594
795,1996-08-05,41.13485336303711
796,1996-08-06,41.2611198425293
797,1996-08-07,41.36796569824219
798,1996-08-08,41.299983978271484
799,1996-08-09,41.16399383544922
800,1996-08-12,41.46509552001953
801,1996-08-13,41.13485336303711
802,1996-08-14,41.28054428100586
803,1996-08-15,41.202842712402344
804,1996-08-16,41.55251693725586
805,1996-08-19,41.57194137573242
806,1996-08-20,41.54280090332031
807,1996-08-21,41.39710998535156
808,1996-08-22,41.7856330871582
809,1996-08-23,41.56222152709961
810,1996-08-26,41.35824203491211
811,1996-08-27,41.5136604309082
812,1996-08-28,41.44566345214844
813,1996-08-29,41.03771209716797
814,1996-08-30,40.61035919189453
815,1996-09-03,40.87260055541992
816,1996-09-04,40.911460876464844
817,1996-09-05,40.416080474853516
818,1996-09-06,40.98917007446289
819,1996-09-09,41.474788665771484
820,1996-09-10,41.45539474487305
821,1996-09-11,41.688499450683594
